Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name,Variance_type_inv,Wild_Grown_mushroom,Leaf/ring_age,Slope_aspect,Position_on_slope,Thickness_type_litter,Leaf_habit,Parts_animal,Mushroom_animal_scientific_name,Parts
37.0,140.0,5.303304908059076,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,6.018593214496234,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Leaf
37.0,140.0,6.111467339502679,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Branch
37.0,140.0,5.605802066295998,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Bark
37.0,140.0,2.6461747973841225,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Wood
37.0,140.0,8.677780256064185,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Litter
37.0,140.0,8.39185670010494,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,6.331501849893691,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,4.897839799950911,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,4.027135812528651,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,5.0689042022202315,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Leaf
37.0,140.0,5.855071922202427,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Branch
37.0,140.0,5.814130531825066,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Bark
37.0,140.0,2.8622008809294686,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Wood
37.0,140.0,8.83651926920248,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Litter
37.0,140.0,7.732369222284388,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,5.117993812416755,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,4.476199804691132,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,4.314817884980432,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,3.7013019741124933,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Leaf
37.0,140.0,5.5909869805108565,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Branch
37.0,140.0,5.846438775057725,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Bark
37.0,140.0,1.1568811967920856,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Wood
37.0,140.0,8.730851903519232,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Litter
37.0,140.0,7.450660796211539,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,5.231108616854587,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,4.147885329150131,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,2.4423470353692043,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,139.0,4.549657476057832,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Leaf
37.0,139.0,5.123963979403259,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Branch
37.0,139.0,5.8664680569332965,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Bark
37.0,139.0,1.6389967146756448,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Wood
37.0,139.0,7.353081920515432,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Litter
37.0,139.0,6.368187186350492,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,4.089332020398556,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,2.8735646395797834,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,1.5129270120532565,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,5.713732805509369,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Leaf
36.0,140.0,4.962844630259907,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Branch
36.0,140.0,5.71042701737487,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Bark
36.0,140.0,3.0252910757955354,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Wood
36.0,140.0,7.313886831633462,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Litter
36.0,140.0,7.490529402060711,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,4.61512051684126,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,3.269568939183719,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,3.254242968705492,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,140.0,8.357259153499912,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Leaf
37.0,140.0,8.480736654405622,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Branch
37.0,140.0,8.934718614016768,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Bark
37.0,140.0,5.442417710521793,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Wood
37.0,140.0,10.86477077032911,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Litter
37.0,140.0,10.664316745782925,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,8.061802274538348,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,6.1224928095143865,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,5.69035945432406,25.85,,,660.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,9.918425424900335,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Leaf
37.0,140.0,8.623533227187563,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Branch
37.0,140.0,9.723223876851618,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Bark
37.0,140.0,6.082218910376446,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Wood
37.0,140.0,12.445093483000798,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Litter
37.0,140.0,9.60245002503719,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,7.692113339595466,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,6.293419278846481,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,6.059123195581797,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,8.639587799629844,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Leaf
37.0,140.0,8.366602832783736,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Branch
37.0,140.0,9.758519582283522,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Bark
37.0,140.0,6.376726947898627,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Wood
37.0,140.0,11.798111925972618,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Litter
37.0,140.0,9.249657234353133,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,6.74993119378857,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,7.479299637782834,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,4.812184355372417,25.85,,,720.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,7.444833273892193,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Leaf
37.0,140.0,7.95892649305011,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Branch
37.0,140.0,7.719129840906732,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Bark
37.0,140.0,4.718498871295094,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Wood
37.0,140.0,10.382853468483827,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Litter
37.0,140.0,9.561067663645012,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,6.251903883165888,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,4.480740107609915,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,4.115779842942166,28.16,,,690.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,5.318119993844216,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Leaf
37.0,140.0,5.87493073085203,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Branch
37.0,140.0,6.175867270105761,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Bark
37.0,140.0,3.254242968705492,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Wood
37.0,140.0,8.488999457045455,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Litter
37.0,140.0,8.442685139241176,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,7.048386408721883,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,5.521460917862246,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,3.832979798087693,66.53,,,730.0,,SD,,,,Flat and steep,,Evergreen,,,Mineral soil
37.0,140.0,5.017279836814924,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Leaf
37.0,140.0,5.159055299214529,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Branch
37.0,140.0,6.272877006546167,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Bark
37.0,140.0,3.0204248861443626,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Wood
37.0,140.0,8.328692583545568,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Litter
37.0,140.0,7.749753406274437,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,5.641907070938114,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,3.6402142821326553,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,5.017279836814924,66.29,,,760.0,,SD,,,,NoSlope_Flat,,Deciduous,,,Mineral soil
37.0,140.0,3.4436180975461075,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Leaf
37.0,140.0,4.335982696172475,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Branch
37.0,140.0,5.683579767338681,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Bark
37.0,140.0,1.0784095813505903,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Wood
37.0,140.0,8.237743803890933,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Litter
37.0,140.0,7.62608275807238,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,6.131226489483141,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,4.275276264727001,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,140.0,4.736198448394496,66.29,,,750.0,,SD,,,,NoSlope_Flat,,Evergreen,,,Mineral soil
37.0,139.0,4.454347296253507,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Leaf
37.0,139.0,4.264087336809195,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Branch
37.0,139.0,3.681351187693145,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Bark
37.0,139.0,1.2383742310432684,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Wood
37.0,139.0,7.409136443920128,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Litter
37.0,139.0,6.144185634125646,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,4.3694478524670215,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,3.3775875160230218,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
37.0,139.0,3.152736022363656,134.51,,,790.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,4.9344739331306915,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Leaf
36.0,140.0,4.762173934797756,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Branch
36.0,140.0,5.5254529391317835,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Bark
36.0,140.0,2.9444389791664403,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Wood
36.0,140.0,7.421177528595393,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Litter
36.0,140.0,7.215975002651466,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,5.0238805208462765,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,3.681351187693145,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
36.0,140.0,2.760009940032921,158.22,,,360.0,,SD,,,,Slope,,Evergreen,,,Mineral soil
,,8.232440158470336,160.31,,,,,SD,,,,,,,,,Litter
,,6.802394763324311,155.8,,,,,SD,,,,,,,,,Litter
,,7.099201743553092,151.24,,,,,SD,,,,,,,,,Litter
,,6.957497370876951,150.93,,,,,SD,,,,,,,,,Litter
,,7.5126175446745105,146.82,,,,,SD,,,,,,,,,Litter
,,5.723585101952381,150.36,,,,,SD,,,,,,,,,Litter
,,8.03947991910045,146.78,,,,,SD,,,,,,,,,Litter
,,8.052296499538647,142.89,,,,,SD,,,,,,,,,Litter
,,7.456454555176209,146.0,,,,,SD,,,,,,,,,Litter
,,8.186185994226083,140.84,,,,,SD,,,,,,,,,Litter
,,8.208219383496834,138.4,,,,,SD,,,,,,,,,Litter
,,6.957497370876951,140.63,,,,,SD,,,,,,,,,Litter
,,8.81744592104187,135.26,,,,,SD,,,,,,,,,Litter
,,8.607216694063826,133.21,,,,,SD,,,,,,,,,Litter
,,9.005895898094458,130.65,,,,,SD,,,,,,,,,Litter
,,7.215975002651466,130.8,,,,,SD,,,,,,,,,Litter
,,9.259225769705994,126.23,,,,,SD,,,,,,,,,Litter
,,8.39185670010494,126.96,,,,,SD,,,,,,,,,Litter
,,9.87822102528824,128.13,,,,,SD,,,,,,,,,Litter
,,8.920121751872404,129.03,,,,,SD,,,,,,,,,Litter
,,8.924123891686012,123.69,,,,,SD,,,,,,,,,Litter
,,9.039670667922676,122.91,,,,,SD,,,,,,,,,Litter
,,7.544861068658458,122.34,,,,,SD,,,,,,Deciduous,,,Litter
,,7.074116816197362,121.26,,,,,SD,,,,,,,,,Litter
,,7.989899374942939,120.53,,,,,SD,,,,,,,,,Litter
,,7.565793282428515,123.3,,,,,SD,,,,,,,,,Litter
,,8.644882552557126,114.18,,,,,SD,,,,,,,,,Litter
,,8.488999457045455,114.89,,,,,SD,,,,,,,,,Litter
,,7.852050207265889,120.2,,,,,SD,,,,,,,,,Litter
,,7.462214939768189,114.83,,,,,SD,,,,,,,,,Litter
,,7.2305631534092925,113.69,,,,,SD,,,,,,,,,Litter
,,8.818926087090677,110.75,,,,,SD,,,,,,,,,Litter
,,9.846970109700957,111.2,,,,,SD,,,,,,,,,Litter
,,8.39185670010494,113.74,,,,,SD,,,,,,,,,Litter
,,7.555381944240273,115.65,,,,,SD,,,,,,,,,Litter
,,7.9483852851118995,107.18,,,,,SD,,,,,,,,,Litter
,,8.762646029650282,106.31,,,,,SD,,,,,,,,,Litter
,,8.160803920954665,112.91,,,,,SD,,,,,,,,,Litter
,,7.403061091090091,106.3,,,,,SD,,,,,,,,,Litter
,,7.9483852851118995,101.84,,,,,SD,,,,,,,,,Litter
,,7.1316985104669115,100.23,,,,,SD,,,,,,,,,Litter
,,7.409136443920128,98.75,,,,,SD,,,,,,,,,Litter
,,8.660600654710967,105.7,,,,,SD,,,,,,,,,Litter
,,8.603554357064281,98.87,,,,,SD,,,,,,,,,Litter
,,7.791935956938058,96.65,,,,,SD,,,,,,,,,Litter
,,8.400884069015854,95.87,,,,,SD,,,,,,Deciduous,,,Litter
,,9.259225769705994,94.31,,,,,SD,,,,,,,,,Litter
,,10.214678610538817,95.19,,,,,SD,,,,,,,,,Litter
,,10.351405324899678,96.79,,,,,SD,,,,,,,,,Litter
,,8.639587799629844,100.26,,,,,SD,,,,,,,,,Litter
,,7.937731775260109,95.7,,,,,SD,,,,,,Deciduous,,,Litter
,,8.646641258603124,94.33,,,,,SD,,,,,,,,,Litter
,,8.15507488781144,92.6,,,,,SD,,,,,,,,,Litter
,,7.6783263565068856,91.82,,,,,SD,,,,,,,,,Litter
,,9.296609807128359,94.53,,,,,SD,,,,,,,,,Litter
,,9.686636660844938,90.07,,,,,SD,,,,,,,,,Litter
,,9.87822102528824,88.26,,,,,SD,,,,,,,,,Litter
,,8.634264863002075,87.58,,,,,SD,,,,,,,,,Litter
,,8.33110454805304,86.6,,,,,SD,,,,,,Deciduous,,,Litter
,,8.25608813381491,86.4,,,,,SD,,,,,,,,,Litter
,,9.961803629358965,88.24,,,,,SD,,,,,,,,,Litter
,,10.410335274932896,84.8,,,,,SD,,,,,,,,,Litter
,,10.003378135350923,83.93,,,,,SD,,,,,,,,,Litter
,,10.434145214930487,83.21,,,,,SD,,,,,,,,,Litter
,,9.350189267092581,82.54,,,,,SD,,,,,,,,,Litter
,,8.79346036105272,82.18,,,,,SD,,,,,,,,,Litter
,,9.082620630373812,82.0,,,,,SD,,,,,,,,,Litter
,,10.318935994253193,85.03,,,,,SD,,,,,,,,,Litter
,,9.873079890114703,87.29,,,,,SD,,,,,,,,,Litter
,,11.451060699493427,82.65,,,,,SD,,,,,,,,,Litter
,,10.586609649448985,81.59,,,,,SD,,,,,,,,,Litter
,,10.981914140544825,80.69,,,,,SD,,,,,,,,,Litter
,,9.798182590890704,79.78,,,,,SD,,,,,,Deciduous,,,Litter
,,8.660600654710967,79.24,,,,,SD,,,,,,,,,Litter
,,8.577535420422398,78.87,,,,,SD,,,,,,,,,Litter
,,7.75833346749091,79.36,,,,,SD,,,,,,,,,Litter
,,8.39185670010494,79.94,,,,,SD,,,,,,Deciduous,,,Litter
,,8.268988209506656,80.69,,,,,SD,,,,,,,,,Litter
,,10.367253014814716,81.83,,,,,SD,,,,,,,,,Litter
,,10.243560441877241,84.19,,,,,SD,,,,,,,,,Litter
,,10.30229722897745,80.06,,,,,SD,,,,,,,,,Litter
,,8.352554369474591,78.44,,,,,SD,,,,,,,,,Litter
,,10.831726617926124,77.33,,,,,SD,,,,,,,,,Litter
,,10.468829770273567,75.41,,,,,SD,,,,,,,,,Litter
,,10.12667110305036,74.84,,,,,SD,,,,,,,,,Litter
,,10.482933978579906,74.46,,,,,SD,,,,,,,,,Litter
,,10.034559673629849,74.23,,,,,SD,,,,,,,,,Litter
,,9.409273194575334,74.26,,,,,SD,,,,,,,,,Litter
,,9.495594499353297,74.46,,,,,SD,,,,,,,,,Litter
,,9.259225769705994,74.98,,,,,SD,,,,,,,,,Litter
,,9.259225769705994,75.6,,,,,SD,,,,,,,,,Litter
,,9.314790473332646,76.39,,,,,SD,,,,,,Deciduous,,,Litter
,,10.451637862362272,80.08,,,,,SD,,,,,,,,,Litter
,,10.709985739582528,82.41,,,,,SD,,,,,,,,,Litter
,,9.711176264112805,80.15,,,,,SD,,,,,,,,,Litter
,,10.047631185616188,75.3,,,,,SD,,,,,,,,,Litter
,,10.992066340225865,74.13,,,,,SD,,,,,,,,,Litter
,,11.23850177707664,73.14,,,,,SD,,,,,,,,,Litter
,,11.130214506480655,72.14,,,,,SD,,,,,,,,,Litter
,,11.095908894882296,71.14,,,,,SD,,,,,,,,,Litter
,,10.094149233605084,70.94,,,,,SD,,,,,,,,,Litter
,,10.047631185616188,71.16,,,,,SD,,,,,,,,,Litter
,,9.367429587218957,71.57,,,,,SD,,,,,,,,,Litter
,,9.568084743872936,71.26,,,,,SD,,,,,,Deciduous,,,Litter
,,9.60245002503719,73.18,,,,,SD,,,,,,,,,Litter
,,8.754791763700032,73.12,,,,,SD,,,,,,,,,Litter
,,9.711176264112805,74.63,,,,,SD,,,,,,Deciduous,,,Litter
,,9.23024103368252,76.02,,,,,SD,,,,,,,,,Litter
,,7.501634457883413,77.55,,,,,SD,,,,,,,,,Litter
,,10.43708198835482,85.64,,,,,SD,,,,,,,,,Litter
,,10.102379394048045,82.8,,,,,SD,,,,,,,,,Litter
,,10.315630315397533,80.65,,,,,SD,,,,,,,,,Litter
,,9.76428295481558,78.61,,,,,SD,,,,,,,,,Litter
,,11.711784520403112,69.9,,,,,SD,,,,,,,,,Litter
,,11.532737896139919,67.79,,,,,SD,,,,,,,,,Litter
,,11.744045122410057,67.16,,,,,SD,,,,,,,,,Litter
,,10.016860879703811,67.19,,,,,SD,,,,,,,,,Litter
,,9.898525260706313,68.03,,,,,SD,,,,,,,,,Litter
,,9.200391041122515,68.9,,,,,SD,,,,,,,,,Litter
,,7.919719760924575,69.97,,,,,SD,,,,,,,,,Litter
,,9.465060106725137,71.54,,,,,SD,,,,,,,,,Litter
,,9.83633227734872,73.0,,,,,SD,,,,,,,,,Litter
,,9.016876974763383,74.6,,,,,SD,,,,,,,,,Litter
,,8.952993499320474,76.81,,,,,SD,,,,,,,,,Litter
,,9.441531454869693,81.3,,,,,SD,,,,,,,,,Litter
,,8.11701408773731,85.78,,,,,SD,,,,,,,,,Litter
,,7.944846711001996,88.05,,,,,SD,,,,,,,,,Litter
,,9.32375833901174,85.53,,,,,SD,,,,,,,,,Litter
,,10.118639253920785,83.08,,,,,SD,,,,,,,,,Litter
,,9.758519582283522,80.14,,,,,SD,,,,,,,,,Litter
,,9.60918360377546,74.89,,,,,SD,,,,,,,,,Litter
,,10.254179634797001,72.4,,,,,SD,,,,,,,,,Litter
,,9.674137279312397,64.66,,,,,SD,,,,,,,,,Litter
,,9.787009914477434,65.79,,,,,SD,,,,,,,,,Litter
,,9.692828247710418,67.46,,,,,SD,,,,,,,,,Litter
,,9.441531454869693,69.0,,,,,SD,,,,,,,,,Litter
,,9.160204302482386,70.7,,,,,SD,,,,,,,,,Litter
,,10.819798284210286,73.03,,,,,SD,,,,,,,,,Litter
,,10.43708198835482,77.19,,,,,SD,,,,,,,,,Litter
,,9.561067663645012,80.03,,,,,SD,,,,,,,,,Litter
,,8.880585523102495,82.41,,,,,SD,,,,,,,,,Litter
,,9.741027444837728,84.9,,,,,SD,,,,,,,,,Litter
,,9.539716058977092,82.28,,,,,SD,,,,,,,,,Litter
,,9.77571099759397,79.75,,,,,SD,,,,,,,,,Litter
,,9.503084610020228,76.69,,,,,SD,,,,,,,,,Litter
,,9.961803629358965,74.36,,,,,SD,,,,,,,,,Litter
,,9.358846580275406,69.57,,,,,SD,,,,,,,,,Litter
,,9.961803629358965,61.4,,,,,SD,,,,,,,,,Litter
,,10.102379394048045,62.67,,,,,SD,,,,,,,,,Litter
,,10.003378135350923,64.45,,,,,SD,,,,,,,,,Litter
,,10.425282789490705,66.05,,,,,SD,,,,,,,,,Litter
,,10.389026137075234,72.34,,,,,SD,,,,,,,,,Litter
,,9.70509758756311,76.66,,,,,SD,,,,,,,,,Litter
,,9.957075711706057,79.15,,,,,SD,,,,,,,,,Litter
,,9.32375833901174,81.76,,,,,SD,,,,,,,,,Litter
,,8.083637203141548,81.89,,,,,SD,,,,,,,,,Litter
,,9.049114723476961,70.9,,,,,SD,,,,,,,,,Litter
,,8.729235349659273,60.3,,,,,SD,,,,,,,,,Litter
,,8.577535420422398,58.42,,,,,SD,,,,,,,,,Litter
,,9.923339198238729,56.11,,,,,SD,,,,,,,,,Litter
,,10.885584751364705,62.16,,,,,SD,,,,,,,,,Litter
,,10.5610334618531,74.23,,,,,SD,,,,,,,,,Litter
,,9.332646496360152,76.79,,,,,SD,,,,,,,,,Litter
,,8.832149906002899,79.45,,,,,SD,,,,,,,,,Litter
,,7.7752758464868625,83.33,,,,,SD,,,,,,,,,Litter
,,7.955425088912672,79.72,,,,,SD,,,,,,,,,Litter
,,8.562357743370612,76.91,,,,,SD,,,,,,,,,Litter
,,8.45765547870004,74.18,,,,,SD,,,,,,,,,Litter
,,9.367429587218957,70.9,,,,,SD,,,,,,,,,Litter
,,9.068892008391808,68.38,,,,,SD,,,,,,,,,Litter
,,8.788898309344878,63.69,,,,,SD,,,,,,,,,Litter
,,9.057305735807121,61.03,,,,,SD,,,,,,,,,Litter
,,9.350189267092581,57.3,,,,,SD,,,,,,,,,Litter
,,9.581972891547895,55.34,,,,,SD,,,,,,,,,Litter
,,9.358846580275406,54.01,,,,,SD,,,,,,,,,Litter
,,10.030164255362632,52.9,,,,,SD,,,,,,,,,Litter
,,9.75272280064639,51.86,,,,,SD,,,,,,,,,Litter
,,9.888424674859083,51.31,,,,,SD,,,,,,,,,Litter
,,11.951186847493476,50.86,,,,,SD,,,,,,,,,Litter
,,11.38054769238444,63.07,,,,,SD,,,,,,,,,Litter
,,9.989711119284745,71.06,,,,,SD,,,,,,,,,Litter
,,8.653645314551737,73.75,,,,,SD,,,,,,,,,Litter
,,9.69898173460629,76.51,,,,,SD,,,,,,,,,Litter
,,9.401043372798053,80.66,,,,,SD,,,,,,,,,Litter
,,8.340694647925071,77.68,,,,,SD,,,,,,,,,Litter
,,8.648396877031582,71.19,,,,,SD,,,,,,,,,Litter
,,9.049114723476961,68.44,,,,,SD,,,,,,,,,Litter
,,9.350189267092581,65.13,,,,,SD,,,,,,,,,Litter
,,8.660600654710967,62.6,,,,,SD,,,,,,,,,Litter
,,8.679482094459956,60.19,,,,,SD,,,,,,,,,Litter
,,9.45727857185611,55.29,,,,,SD,,,,,,,,,Litter
,,9.151757414543885,53.39,,,,,SD,,,,,,,,,Litter
,,9.898525260706313,51.29,,,,,SD,,,,,,,,,Litter
,,10.596659732783579,49.84,,,,,SD,,,,,,,,,Litter
,,9.016876974763383,48.63,,,,,SD,,,,,,,,,Litter
,,10.130662964963708,46.58,,,,,SD,,,,,,,,,Litter
,,11.267037714175425,47.6,,,,,SD,,,,,,,,,Litter
,,12.201065128819632,48.79,,,,,SD,,,,,,,,,Litter
,,11.119897691565697,50.02,,,,,SD,,,,,,,,,Litter
,,11.561725152903833,55.55,,,,,SD,,,,,,,,,Litter
,,11.944714374881176,57.65,,,,,SD,,,,,,,,,Litter
,,9.539716058977092,71.98,,,,,SD,,,,,,,,,Litter
,,9.758519582283522,69.06,,,,,SD,,,,,,,,,Litter
,,10.27163147557801,66.21,,,,,SD,,,,,,,,,Litter
,,8.694669696546992,56.81,,,,,SD,,,,,,,,,Litter
