Latitude_(deg),Longitude_(deg),Activity_concentration,Distance_from_FDNPP,Total_biomass,Tree_height,Elevation,Mushroom_animal_name_encoded,Variance_type_inv_encoded,Wild_Grown_mushroom_encoded,Leaf/ring_age_encoded,Slope_aspect_encoded,Position_on_slope_encoded,Thickness_type_litter_encoded,Leaf_habit_encoded,Parts_animal_encoded,Mushroom_animal_scientific_name_encoded,Parts_encoded
,,3.4531571205928664,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.326778160443404,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.535145354171894,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.9806186357439426,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.055257173514054,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.5649493574615367,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.218875824868201,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.1354942159291497,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.379546134130174,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.091042453358316,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.5686159179138452,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.709530201312334,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.9315214116032136,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.2192034840549946,,,,,64,1,1,43,7,7,58,3,0,93,41
,,3.218875824868201,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.154085084675602,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.091042453358316,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.70805020110221,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.9444389791664403,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.2407096892759584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.26176309847379,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.9154509415706047,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.3978952727983707,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.044522437723423,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.4159137783010487,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.322387720290225,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.3693087250369538,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.0412203288596382,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.2300144001592104,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.5649493574615367,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.990719731730447,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.186051276738094,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.791759469228055,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.4849066497880004,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.379546134130174,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.1354942159291497,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.25758772706331,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.3933394562625097,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.9530276168241771,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.302585092994046,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.70805020110221,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.0412203288596382,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.8562979903656265,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.772588722239781,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.8562979903656265,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.9459101490553128,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.824549292051046,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.163323025660538,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.9444389791664403,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.224623551524334,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.302585092994046,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.4849066497880004,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.1400661634962708,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.269028309465203,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.995732273553991,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.151762203259462,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.6390573296152584,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.8718021769015916,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.5649493574615367,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.8082887711792652,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.833213344056216,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.001863709427935,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.0349529867072724,,,,,64,1,2,43,7,7,58,3,0,93,41
,,1.506297153514587,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.273884476054178,,,,,64,1,2,43,7,7,58,3,0,93,41
,,4.762173934797756,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.131796772013764,,,,,64,1,2,43,7,7,58,3,0,93,41
,,2.9496883350525844,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,1,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,1,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,1,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,1,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,1,43,7,7,58,3,0,93,41
,,0.0,,,,,64,1,2,43,7,7,58,3,0,93,41
,,3.269568939183719,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.35232718488886,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.100989104940769,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.772588722239781,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.2793164660546914,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.424802725718295,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.0204248861443626,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.884800712846709,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.617395832834079,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.269568939183719,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.766441661243765,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.785011242238338,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.609162207257629,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.94876321803772,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.5610460826040518,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.190476350346503,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.2793164660546914,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.095577608523707,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.694627180770069,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.923161580719156,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.4069451083182885,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.209372711271867,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.70805020110221,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.180417459019838,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.5890591188317256,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.478158422798284,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.216562194946349,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.186352633162641,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.152736022363656,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.7612001156935615,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.827313621929028,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.202746442938317,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.478158422798284,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.021547563260933,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.631888840136646,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.26176309847379,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.937690752176724,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.617395832834079,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.468099531471619,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.407841924380824,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.4336133554004498,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.411147712515324,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.26176309847379,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.310543013394025,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.8094026953624978,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.306577114263583,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.617395832834079,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.178155014615869,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.0349529867072724,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.310799125385514,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.0726933146901194,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.555348061489413,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.923161580719156,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.517497837358316,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.760009940032921,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.0769384114617173,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.347558458636777,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.2793164660546914,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.653241964607215,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.451005098112319,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.7681496035889213,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.19722457733622,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.322387720290225,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.4849066497880004,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.995732273553991,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.758871825933971,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.292126286607793,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.2386784521643803,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.3603753871419,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.734367509419584,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.3978584803966405,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.005682604407159,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.370738174177447,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.7328963395307104,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.275276264727001,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.505557396986398,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.40452517175483,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.2228678461377385,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.317815772723105,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.414442608412176,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.3233676321765744,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.152736022363656,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.137710449803812,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.763522997109702,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.815408719422709,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.658420246629228,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.594568774642695,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.735285826928092,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.70805020110221,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.906004933102583,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.169761201506855,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.214867803470662,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.520460802488973,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.423108334242607,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.411147712515324,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.852273001022372,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.6609942506244,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.711130063048756,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.242592351485517,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.139832617527748,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.87919845729804,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.803360380906535,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.2228678461377385,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.797281334830153,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.970414465569701,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.1041341542702074,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.6390573296152584,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.900613874140137,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.5238800240724537,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.1210632163706555,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.299533727885655,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.655839600035736,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.342861804649192,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.517497837358316,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.780024213009634,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.9444389791664403,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.1826747963214883,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.163323025660538,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.410371107683024,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.4595888418037104,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.0155349008501706,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.325456283185488,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.5416019934645457,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.785011242238338,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.288401887516811,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.969905654611529,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.0106208860477417,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.862200880929469,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.87919845729804,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.3504224224082058,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.862200880929469,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.295560478057081,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.742219023667919,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.277144732992177,,,,,75,1,2,43,7,7,58,3,0,184,41
,,1.7850704810772584,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.617395832834079,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.856470206220483,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.6635616461296463,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.8607297110405954,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.791165107812717,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.4849066497880004,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.069391205826334,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.995732273553991,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.667228206581955,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.5952547069568657,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.1822118404966093,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.624668592163159,,,,,75,1,2,43,7,7,58,3,0,184,41
,,3.3638415951183864,,,,,75,1,2,43,7,7,58,3,0,184,41
,,4.23410650459726,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.1612467120315646,,,,,75,1,0,43,7,7,58,3,0,184,41
,,7.496097345175956,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.667228206581955,,,,,75,1,2,43,7,7,58,3,0,184,41
,,2.856470206220483,,,,,75,1,1,43,7,7,58,3,0,184,41
,,1.358409157630355,,,,,75,1,0,43,7,7,58,3,0,184,41
,,2.4069451083182885,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.828641396489095,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.333114298028869,,,,,75,1,0,43,7,7,58,3,0,184,41
,,3.261935314328648,,,,,75,1,0,43,7,7,58,3,0,184,41
,,3.2347491740244907,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.1484533605716547,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.299580583973747,,,,,75,1,0,43,7,7,58,3,0,184,41
,,4.477336814478207,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.5726122302071057,,,,,75,1,0,43,7,7,58,3,0,184,41
,,2.476538400117484,,,,,75,1,1,43,7,7,58,3,0,184,41
,,3.66612246699132,,,,,75,1,0,43,7,7,58,3,0,184,41
,,2.681021528714291,,,,,75,1,1,43,7,7,58,3,0,184,41
,,2.065596134857783,,,,,75,1,0,43,7,7,58,3,0,184,41
,,2.0135687975291283,,,,,75,1,0,43,7,7,58,3,0,184,41
,,2.354228326145884,,,,,75,1,1,43,7,7,58,3,0,184,41
,,4.204692619390966,,,,,75,1,1,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,1,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,1,43,7,7,58,3,0,184,41
,,0.0,,,,,75,1,2,43,7,7,58,3,0,184,41
